sgRNA	Gene	L1_F1	L1_F2	L1_F3	L1_F4
HDAC8_g58	HDAC8	0.8319562368953631	0.9114564290694211	1.0405663446532154	1.2617915910101458
HDAC8_g59	HDAC8	0.7617718220817843	0.8207197823831625	1.0009115183969284	1.0737932131004182
HDAC8_g60	HDAC8	0.9045550171490262	1.0415366326502649	1.1504904991307947	1.0865576953964649
HDAC9_g61	HDAC9	0.8349345555629537	1.0785349527684494	0.9023781481717759	1.2753101828044913
HDAC9_g62	HDAC9	0.9876436461183621	1.017489814526294	1.1820047272034953	1.1929888700994973
HDAC9_g63	HDAC9	0.8571733963154062	1.0163725731027868	1.0453148261657408	1.0487605989794981
HDAC9_g64	HDAC9	0.9707613134124237	0.9798623502814454	0.9577000612452296	1.0130083374640444
HDAC9_g65	HDAC9	0.9079487080794798	1.0881843037320296	1.0705520503010126	1.2633882979067068
HDAC9_g66	HDAC9	0.7961287813061828	0.975825012280022	1.0611124495316036	1.0348432333442859
SIRT1_g67	SIRT1	0.937509110867987	1.0263721441424891	0.9906712327639642	1.0515335686210632
SIRT1_g68	SIRT1	0.9723927826549541	0.8512370716928067	1.0924631240540783	1.133533115557901
SIRT1_g69	SIRT1	0.9311482710212193	1.006656634587515	1.0258915152970576	1.0921544255569735
SIRT1_g70	SIRT1	0.837590190331144	1.1034700738708627	1.043293120346819	0.9865215202279802
SIRT1_g71	SIRT1	0.9688460475005323	1.1617646429144834	1.2452190299888115	1.2915242239398004
SIRT1_g72	SIRT1	0.883875315578212	0.9535787171572365	1.067670968808496	1.0043955326960747
SIRT2_g73	SIRT2	1.0148108069480901	1.3151219709047146	1.4033786712609688	1.2786689233116943
SIRT2_g74	SIRT2	0.9517819023396645	0.8443282115657584	0.970297299015035	0.9893829410041318
SIRT2_g75	SIRT2	0.7526553709610139	1.1270619052758033	1.0842631581348892	1.236368954212335
SIRT2_g76	SIRT2	0.7681782943833085	0.8723025947687979	0.9498388459182344	0.9614903693156489
SIRT2_g77	SIRT2	0.6172618307662482	1.1576399716857582	0.8618568774423215	0.8766539783511441
SIRT2_g78	SIRT2	0.8966642518264916	1.144812115552118	1.1238025413818356	1.133051308035057
SIRT3_g79	SIRT3	0.9956395474052439	1.0831126637189956	1.110393013947624	1.2014931648425664
SIRT3_g80	SIRT3	0.8025510751345294	1.1903775546392854	1.0887966556197086	1.214236083333733
SIRT3_g81	SIRT3	0.7060198297199606	1.0932379049162915	0.8893080909596585	1.0055808180272383
SIRT3_g82	SIRT3	0.8263498788557563	1.3456765518614209	1.2121940694190516	1.3416693298635964
SIRT3_g83	SIRT3	0.8519107158092033	1.0380475728544027	1.210728146152953	1.0413603117678945
SIRT3_g84	SIRT3	0.806090323154205	0.8762358167449318	1.1966276066262713	1.0671146681822343
SIRT4_g85	SIRT4	0.8605829927136031	1.0721189139344112	1.1482433191301393	1.2204066933027533
SIRT4_g86	SIRT4	0.95375540652175	1.2372439355800986	1.2718986748445194	1.414236598006995
SIRT4_g87	SIRT4	0.7184836852518771	0.7273401055800811	0.9503893129984433	1.275353643865849
SIRT4_g88	SIRT4	1.044909178007388	1.1021920968621597	1.311288665385508	1.2440556721835894
SIRT4_g89	SIRT4	0.8148465087693296	0.8374042831846368	1.0242628597975176	1.0111114981416147
SIRT4_g90	SIRT4	0.8813726013834907	0.9457255694563123	1.0149175721939263	1.0287068681359284
SIRT5_g91	SIRT5	0.8709093675644737	1.0367952539071452	1.0593848446019074	1.0652710157197445
SIRT5_g92	SIRT5	0.8287431210912729	0.8828082665781277	0.9227460801609678	1.0850745077399486
SIRT5_g93	SIRT5	0.8676142385033838	0.9886199544076307	0.9906062433500565	1.0592146892180028
SIRT5_g94	SIRT5	0.9447517829064992	1.0391892691756321	1.2300717988142333	0.9856724347472705
SIRT5_g95	SIRT5	1.0483125048873987	1.0243701515669075	1.0038808912791986	1.0400434704611405
SIRT5_g96	SIRT5	1.0797995561272475	0.9710796808851899	1.1910342299994376	1.4631045261870173
SIRT6_g97	SIRT6	0.9237264759105358	1.0426948077216323	1.1742454416494292	1.315671616251647
SIRT6_g98	SIRT6	0.9173475748158834	0.9894387682767248	0.939622662771533	1.1912694091600424
SIRT6_g99	SIRT6	1.0221338214581952	1.0388636637081872	1.1328072810484953	1.1170686965522247
SIRT6_g100	SIRT6	0.7824337809135584	0.9438249446132289	0.980097573893575	0.983272534416874
SIRT6_g101	SIRT6	0.7567067957354073	0.9282304287616883	0.9911520752605132	1.0730794270321211
SIRT6_g102	SIRT6	0.8870774794858469	1.0876843685488664	1.3527448678094256	1.0047497561602108
SIRT7_g103	SIRT7	0.7601018398868347	0.9355230665699886	1.0630101795473441	0.9583516836985493
SIRT7_g104	SIRT7	0.7835304498936951	0.9514412075176765	1.271106837646556	1.1751958477487146
SIRT7_g105	SIRT7	0.7516903707555895	0.889059323069272	1.023364085509491	1.000902784199253
SIRT7_g106	SIRT7	1.12324976129267	1.040558456782851	0.9678939399704235	0.8510687423046776
SIRT7_g107	SIRT7	0.8170466242239384	0.9912698391350783	1.0939626589238012	1.0964556413794018
SIRT7_g108	SIRT7	0.9462044018905442	1.0953687481805259	0.9356782015171058	1.0002560299904586
SMARCA1_g1	SMARCA1	0.9562977220881351	0.9720843535615188	1.0987105473335674	1.0200557123018656
SMARCA1_g2	SMARCA1	0.8689232257453119	1.0833635736593559	1.1660114125002035	1.2344428344959064
SMARCA1_g3	SMARCA1	0.8334138294459039	0.8457018253253542	1.0862898040207716	1.0690987301209343
SMARCA1_g4	SMARCA1	1.027872559578602	1.065064112709166	1.1378180933283166	1.200908592393516
SMARCA1_g5	SMARCA1	0.9315605035055469	0.8011868579921224	0.9269828926258945	1.1122267948290905
SMARCA1_g6	SMARCA1	0.8796610987940895	1.1336868025299873	1.2036938607190544	1.044434357318359
SMARCA2_g7	SMARCA2	0.8215576183875349	0.9321284588649343	1.0438445041012927	0.8579136317291414
SMARCA2_g8	SMARCA2	1.006503180704687	0.9893313689575343	1.2168672695099771	1.2355903650311102
SMARCA2_g9	SMARCA2	0.9802355014624751	1.0097184525054204	1.1100597472911138	1.1733485999873514
SMARCA2_g10	SMARCA2	0.7795262864327918	0.9033444825923396	1.237713751007236	0.9943395982678063
SMARCA2_g11	SMARCA2	0.7511293488970154	0.8344652697853728	1.0600779926131518	1.0083331375679192
SMARCA2_g12	SMARCA2	0.7795757972468826	1.1134671984113647	0.9133899963772056	0.8171835346560197
SMARCA4_g13	SMARCA4	0.9389942275249052	0.8684536692967277	1.2700269892121374	1.1528856922544326
SMARCA4_g14	SMARCA4	1.0929162816158025	1.1636098026038915	1.3814569419679095	1.174481496055336
SMARCA4_g15	SMARCA4	0.7963189283222077	0.9839840250645734	1.0391747807584037	1.082774423451734
SMARCA4_g16	SMARCA4	0.9042298143415204	0.9250343246365884	1.0944531801012358	0.9648348459428302
SMARCA4_g17	SMARCA4	1.0388366932666282	1.2452328084193687	1.4894233995079251	1.3013281818406337
SMARCA4_g18	SMARCA4	0.9577155906111882	1.214012083558407	1.1607881570953145	1.3020370357711026
SMARCA5_g19	SMARCA5	0.9084568850375763	0.9196550182577109	0.9950421813194462	1.178131871402231
SMARCA5_g20	SMARCA5	0.8386574957129179	0.9970124903059956	0.9463449475353141	1.0793583646412366
SMARCA5_g21	SMARCA5	1.0466847360976226	1.0628773829754459	0.8918427841820868	1.045985338560458
SMARCA5_g22	SMARCA5	0.8564011035796234	0.9978858548735369	1.19485797667264	1.009973114752352
SMARCA5_g23	SMARCA5	0.7932195696944647	0.9313021098919534	1.134067196547968	0.8821601986868315
SMARCA5_g24	SMARCA5	0.7831775197169313	1.042878214845957	1.3194316263261308	0.8099427212879644
SMARCAD1_g25	SMARCAD1	0.9454809981830394	0.9402383857543757	1.3068033189751522	1.136953473439237
SMARCAD1_g26	SMARCAD1	1.0132846425168494	1.1164551853638502	1.1076317618563303	1.2931793087903865
SMARCAD1_g27	SMARCAD1	0.7736522939122163	0.9860166327194391	0.9346916378901479	0.9569154248957925
SMARCAD1_g28	SMARCAD1	0.9073347386430735	0.9648710209000064	0.9575589662910264	0.8612470552492661
SMARCAD1_g29	SMARCAD1	1.1188458619186132	1.0924354725314274	1.3041059268103596	1.2160394648207136
SMARCAD1_g30	SMARCAD1	1.0026455578198479	1.1403039312529213	1.2718390848998828	1.1892081647950952
SMARCAL1_g31	SMARCAL1	0.9300291797316118	0.8663573049210834	1.1077662881310757	1.002188513535269
SMARCAL1_g32	SMARCAL1	0.9809612367462894	0.866388162034473	1.11756461117427	1.2236580389317797
SMARCAL1_g33	SMARCAL1	0.806712867639948	0.7693823854621299	1.0517361495396278	0.9990720515452913
SMARCAL1_g34	SMARCAL1	0.9666623799602343	0.9344629866870985	1.1951287537929287	1.1026939483996956
SMARCAL1_g35	SMARCAL1	0.8725491463249873	0.895262917924311	0.8995114918545017	1.0058043791566762
SMARCAL1_g36	SMARCAL1	0.8958687435559165	0.9422003941871616	1.1316535447869276	1.0282934754365247
SMARCB1_g37	SMARCB1	0.780869041773865	0.9656973112062375	0.9646847852525643	1.2064243739547167
SMARCB1_g38	SMARCB1	0.854869507219052	1.1078495257468917	1.0500253305779002	1.2302092436694618
SMARCB1_g39	SMARCB1	0.9682865913425523	1.0691405048581257	1.2792997113537952	1.328102230662442
SMARCB1_g40	SMARCB1	0.8903081920680728	0.9333488044147218	1.0384250159995478	1.1612703175630772
SMARCB1_g41	SMARCB1	0.7619209490165061	0.9287235763069056	1.1038322769950686	1.1424869408863478
SMARCB1_g42	SMARCB1	0.915975618358493	1.0053785494481415	1.2310279019396906	1.0729072894671154
SMARCC1_g43	SMARCC1	0.9376588940794746	1.053617546862654	1.1478821948819466	1.3128301612929087
SMARCC1_g44	SMARCC1	0.9406858878145946	1.0046511930982351	1.0725754337359008	1.2513743401801811
SMARCC1_g45	SMARCC1	0.8118018919196439	0.9147388743771686	0.8898788906840488	1.013145326551859
SMARCC1_g46	SMARCC1	1.1084425233075836	1.2408471414234226	1.3879914971725797	1.2897418258383266
SMARCC1_g47	SMARCC1	1.136920722717101	1.2263940467749046	1.2160215245549348	1.2945393502297906
SMARCC1_g48	SMARCC1	0.7660282038513387	0.9827108254358276	1.2291981840072117	0.9786815138176642
SMARCC2_g49	SMARCC2	0.8896059681102376	0.9935607986402872	0.9442643941100053	0.856250637084882
SMARCC2_g50	SMARCC2	0.7703252186223907	0.913641109290111	1.1201818976838627	1.1021180427550694
SMARCC2_g51	SMARCC2	0.8392905180878961	0.7095861675866614	0.6026740700105153	1.1692287580243657
SMARCC2_g52	SMARCC2	0.8347475694137126	0.7493991420579681	1.0170629489918945	1.0579866978387769
SMARCC2_g53	SMARCC2	0.7685298395211473	0.8156389851031498	0.7579593678312104	1.0323122577140034
SMARCC2_g54	SMARCC2	0.8707995762706557	0.8621008481765464	1.0057496737538925	1.04692007431269
SMARCD1_g55	SMARCD1	0.9341467001997505	0.9739196268668314	1.0243617739313395	1.1525748314914472
SMARCD1_g56	SMARCD1	1.0959030577854265	0.967905153063905	0.9596844900956626	1.0836271167865394
SMARCD1_g57	SMARCD1	0.9560797175262858	0.8811263198092393	1.1547027414531132	1.2644871927990087
SMARCD1_g58	SMARCD1	0.8530168797235791	0.8452467496474387	1.0073956562854958	1.0721166544194636
SMARCD1_g59	SMARCD1	1.147152158183989	1.0685507279617457	1.364074393003489	1.140069198646517
SMARCD1_g60	SMARCD1	0.9243297304806771	0.9864483292375489	1.1652029719544081	1.0456267963478454
SMARCD2_g61	SMARCD2	1.015898162082938	1.1238214795861774	0.9990125478027538	1.0568527116732624
SMARCD2_g62	SMARCD2	0.9424815607488652	1.0924508920373572	1.2594655289828336	1.2828557522767106
SMARCD2_g63	SMARCD2	0.9178982562162813	0.6865935813705797	1.1244650111615184	1.1247902835822685
SMARCD2_g64	SMARCD2	0.8100520083287857	1.0009892246608645	0.8753880376263264	0.9454639992292514
SMARCD2_g65	SMARCD2	0.9511450887432933	1.0842563158663332	0.953015039487891	1.283804359606606
SMARCD2_g66	SMARCD2	0.7158956546675823	1.0526115560806801	0.8422570358946158	0.9978429062239543
SMARCD3_g67	SMARCD3	0.9581576750811539	0.9881567252318806	1.0240048113130573	1.0307219109769694
SMARCD3_g68	SMARCD3	0.8981773793068865	1.014908302852547	1.0029076193279454	1.0151052085684198
SMARCD3_g69	SMARCD3	0.8305355745383357	0.7137065450086241	1.112181830491807	0.7840121048323369
SMARCD3_g70	SMARCD3	0.9416107068329257	0.9615158235129418	1.3436268483040616	1.3355013399687463
SMARCD3_g71	SMARCD3	0.9282777319948249	0.9586031051755545	0.5896612791969641	0.9797956042607862
SMARCD3_g72	SMARCD3	0.7877761984412067	1.0001058262415439	1.1229909369821416	1.1521149600591378
SMARCE1_g73	SMARCE1	0.9509470891509194	1.0867814349668132	1.0897913690075085	1.0164805209188703
SMARCE1_g74	SMARCE1	1.0341165904507845	1.0066982917251492	1.2128707445569722	0.9682695788471674
SMARCE1_g75	SMARCE1	1.1212572500506082	0.9077732201286643	1.1794152971738807	1.0441417412448006
SMARCE1_g76	SMARCE1	1.0697916061835195	1.2272805033765912	1.3009691112565893	1.2627202085488398
SMARCE1_g77	SMARCE1	1.2054889167265375	0.9781314367700384	1.9397551201890333	1.1206700637467766
SMARCE1_g78	SMARCE1	1.2832940848387044	1.1677552620156069	1.3049244613889959	1.3681967424333294
SET_g1	SET	0.8079823949070606	1.0022467259184182	1.1072072437056732	1.072378931523594
SET_g2	SET	0.9399339276527839	1.0142099051427629	1.0452894427890176	1.0608438193879168
SET_g3	SET	0.91555617812423	1.1196307399179872	1.011443972483024	1.4316563337492496
SET_g4	SET	1.009495681599127	0.9858229531491216	1.1934234612406196	1.3650429364037784
SET_g5	SET	0.9263414240938171	1.1151726273728788	1.0237150987554156	1.255305596569112
SET_g6	SET	0.8723501994015215	0.84709456660918	0.9629843426739852	1.0384473902038518
SETBP1_g7	SETBP1	0.9208794223238944	0.8906183011777454	1.007719668716859	1.0943989522724005
SETBP1_g8	SETBP1	0.874371589228503	0.9416122560838193	1.0080902928178654	0.9411679697899705
SETBP1_g9	SETBP1	0.9772408018764507	1.123977770649823	1.1818227350035964	1.0734675686741775
SETBP1_g10	SETBP1	0.9672505443018785	0.8779606675697046	1.0073219441815455	1.1693007574545657
SETBP1_g11	SETBP1	0.8864951025349076	0.9164732549311754	0.9838802656348695	0.9590232808406569
SETBP1_g12	SETBP1	0.8026126628732918	0.9626631262093018	1.115318042088565	0.9476234321993517
SETD1A_g13	SETD1A	0.7239914606305538	0.8920262847163516	1.1025745931534898	0.9157520666477047
SETD1A_g14	SETD1A	0.9234988845199438	0.9570984847986196	1.0566020511074106	1.0881040416344672
SETD1A_g15	SETD1A	1.0105010449083112	1.212708710858081	1.328755738916916	1.2518827855772723
SETD1A_g16	SETD1A	0.8545497378416065	1.1740417330838058	1.647713793788333	1.0308777243807157
SETD1A_g17	SETD1A	0.856728006867036	0.8582383955638409	0.9951692005633065	1.1874318027285762
SETD1A_g18	SETD1A	0.9382865274467449	0.9766158072669874	1.5865977587950701	1.1830105206746093
SETD1B_g19	SETD1B	0.9204563104081276	1.0073202615000396	0.9602912892053397	1.0186039778233795
SETD1B_g20	SETD1B	1.0479353307176298	1.0618597304072872	1.0062457555676192	0.9153791790912567
SETD1B_g21	SETD1B	0.8302890336100325	1.009292361032763	1.2394336471002998	1.084792212878866
SETD1B_g22	SETD1B	0.8362866703019016	0.9798410055759392	1.0539378047390044	1.2761807512199148
SETD1B_g23	SETD1B	0.6648011430738967	0.7892897050499091	0.7532390906442674	0.8534460687689058
SETD1B_g24	SETD1B	1.0630943098738197	1.141543754439692	1.2355013641322001	1.0675460771488943
SETD2_g25	SETD2	0.9193508118387985	0.8474898260505188	1.2994166787890093	0.962877798943702
SETD2_g26	SETD2	0.9186728180304886	1.093244845033047	1.1029402489245255	0.8569173179534926
SETD2_g27	SETD2	0.7995980034739479	0.9361035925457721	1.162614037720489	1.1471351011948507
SETD2_g28	SETD2	0.8355688497860139	0.907692803085868	1.023258594973465	1.1132172510543812
SETD2_g29	SETD2	0.7887578939508838	0.8579405467587029	1.415969559870919	1.1599865009115444
SETD2_g30	SETD2	0.9992956319250392	0.9991484825919137	1.1508195601785187	0.8536673125650596
SETD3_g31	SETD3	0.9500484026025882	0.9528457009276265	1.1161484259954606	1.1416073456334983
SETD3_g32	SETD3	0.8849685796433555	0.9432533786972274	1.1596247682010703	1.4056352792753943
SETD3_g33	SETD3	1.011110956829982	1.2339259550766153	1.2371313564028836	1.1626204325161258
SETD3_g34	SETD3	0.856060140337545	1.0081001420444413	0.9464014515052055	0.9872280771023355
SETD3_g35	SETD3	0.7797141987652035	0.9479511433349129	1.0238798050344398	1.1607411699239851
SETD3_g36	SETD3	0.8779870697651923	0.9059120745584642	1.122070685321309	1.0082861124567095
SETD4_g37	SETD4	0.8777093542862748	1.0230474693592737	1.1656625831506786	1.191685338535912
SETD4_g38	SETD4	0.8465649454843105	0.7900109337970479	1.1469767152218735	1.1069299237373218
SETD4_g39	SETD4	0.8170423491062361	0.8356357995199812	0.9286213424305361	0.913662827730989
SETD4_g40	SETD4	1.057993980826168	1.070371200276624	1.217230454471684	1.0025719311314853
SETD4_g41	SETD4	0.7774140220552911	0.8491465565936054	0.9860253882388428	0.7183346610797843
SETD4_g42	SETD4	0.9376489321048321	1.0265418397175268	0.9424486512933185	0.9137734073401008
SETD5_g43	SETD5	0.8952287607632374	1.0693473636305013	1.1756894435057188	0.9992461105587426
SETD5_g44	SETD5	0.8767329748873257	0.7579972732663208	0.8965261507730969	0.8767601806330476
SETD5_g45	SETD5	0.8972662378169527	0.9435903596959485	1.1462635850304048	1.2320495713087345
SETD5_g46	SETD5	1.0276918729037716	0.827164899210956	1.2017246545987947	1.0715587537256606
SETD5_g47	SETD5	0.9849328878843794	1.0469273911662695	1.2330455350340195	1.2501669067108934
SETD5_g48	SETD5	0.9735008328617847	1.116566872659773	1.1824033017367914	0.9580388628181487
SETD6_g49	SETD6	1.0575313895995733	1.0959111335486915	1.049335484887809	1.3218371877170616
SETD6_g50	SETD6	0.8393040148930935	0.8245977675611998	0.9942530080988462	1.0077268591079869
SETD6_g51	SETD6	0.9225647179084087	0.6812735056582022	1.021309834123204	1.252042797201808
SETD6_g52	SETD6	0.7598110017189071	0.8947567380695227	1.1356688741354404	0.9788764666520847
SETD6_g53	SETD6	0.9268515894250641	0.8286117805480674	1.10288886216129	1.0754303437780375
SETD6_g54	SETD6	0.8980464502716595	0.9635789431542979	1.1229736840569333	1.0360323521191621
SETD7_g55	SETD7	0.887496167523729	0.9941075667735145	1.0678390374161242	0.9613635294797023
SETD7_g56	SETD7	0.91796715897319	1.025531419433172	1.033304424922646	0.9824970179315632
SETD7_g57	SETD7	1.1583958024672094	1.2259919893762412	1.2108710999135037	1.392150434531496
SETD7_g58	SETD7	1.007126572573049	0.821074589474309	1.3443973385236512	0.8590064036557493
SETD7_g59	SETD7	0.9825443398313709	0.9821458071365418	1.0562607313872074	1.1539792150864552
SETD7_g60	SETD7	0.8463422366412745	0.9166327981615792	0.9759292131409947	0.98466613093611
SETD8_g61	SETD8	0.7632766823399793	0.9831039953789077	1.3559527798248587	0.7824107750349062
SETD8_g62	SETD8	0.8094305656087476	1.027624531952079	1.2387435994222322	1.0147999604958728
SETD8_g63	SETD8	0.9568622841497754	0.8915381681336965	1.0287615995523716	1.552113098751082
SETD8_g64	SETD8	0.8209729153089111	0.9966817251004929	1.1053512108763996	0.9472515797333432
SETD9_g65	SETD9	0.865666066757017	1.08792100196413	1.0506441382200409	1.2078833311411716
SETD9_g66	SETD9	1.209235512898628	1.136646534776189	1.0951377532042492	0.988319796977945
SETD9_g67	SETD9	0.9686903843528176	0.8159416855148153	1.1442262681195166	1.1421530327803664
SETD9_g68	SETD9	1.1526613288929648	0.9421807112860277	1.113740709112511	1.3861509723313166
SETD9_g69	SETD9	0.8669872293155999	1.0093660212285551	1.1673045064803138	0.9353761919450959
SETD9_g70	SETD9	1.1331235035949605	1.242902171844084	1.2590533858772723	1.3013769349618776
SETDB1_g71	SETDB1	0.9606700521666288	1.183388074958638	1.3473315542423625	1.2745573141815254
SETDB1_g72	SETDB1	1.0447772226971006	1.0635948615124755	1.3094347138889346	1.0853087667327925
SETDB1_g73	SETDB1	0.9748333791921169	1.2106985174902374	1.3005540577531935	1.232995480622646
SETDB1_g74	SETDB1	1.0810511653125958	0.9826518710598899	1.11297474066336	1.0614784824685546
SETDB1_g75	SETDB1	0.9059892655739862	0.9656008906908707	1.2534078593730889	1.0373915650871144
SETDB1_g76	SETDB1	0.9635142141806349	1.0736649607676236	1.2568543261359482	1.1139053375082801
SETDB2_g77	SETDB2	0.8955136619036215	0.8562673004235087	1.147315941367509	1.4957919052833097
SETDB2_g78	SETDB2	1.0043766971317452	0.999310127924761	1.0671089052589302	1.1505918224572855
SETDB2_g79	SETDB2	1.1119276668928821	1.0876895268021955	1.2946084435371494	1.2014003030503027
SETDB2_g80	SETDB2	0.866625288997498	0.9051761227542079	0.9131612814779975	1.0340330600048129
SETDB2_g81	SETDB2	0.8072211124831212	1.0763057611165203	1.1303484444034477	0.9285710335204475
SETDB2_g82	SETDB2	0.9693523918076263	0.9444582228714343	1.0492522025194608	1.2325356209867366
BRD1_g1	BRD1	0.9306726317180021	0.9093714163299252	1.049521339774638	1.0551593128260575
BRD1_g2	BRD1	1.0639347179120249	1.08932185654509	1.1884220382055406	1.1551205238151647
BRD1_g3	BRD1	0.9407921700559768	1.039586917447293	1.1128230403080241	1.0913844364371803
BRD1_g4	BRD1	1.032811461357476	1.1841841353424578	1.007990632071393	1.3513028464083123
BRD1_g5	BRD1	0.9651150099874732	0.9313459131687377	0.9260784187839513	1.0180398768348786
BRD1_g6	BRD1	0.7256261051167564	1.3279398966714728	1.1090009715358664	1.386267566430862
BRD2_g7	BRD2	0.9776513135175965	1.0060791378230856	1.3228898200228019	1.0417066385668323
BRD2_g8	BRD2	0.9430777376735667	0.8997418454356328	1.050204981754653	0.9191731955957192
